https://rabbit.org/tip-of-the-month-rabbit-urine-odor-control/,Some helpful tips for odor control from a recent San Diego Rabbits Online Newsletter (thanks to Dr. Krempels for her contribu
https://rabbit.org/suggested-vegetables/,Please refer to the Diet FAQ for detailed info on proper quantities and combinations to feed for a well-balanced diet.Select 
https://rabbit.org/alternative-litterbox-2/,"Over the weekend I came up with what I thought was a grand, albeit very Martha-Stewartish, solution to one of our litterbox d"
https://rabbit.org/before-you-adopt-2/,Please consider the following:Please make a list of questions you have regarding care and handling of rabbits. Make sure all 
https://rabbit.org/bonding-tips-and-tricks/,"Like any relationship, a new pairing of rabbits can be slow to develop or be love at first sight. Almost all rabbits can work"
https://rabbit.org/keeping-company-with-rabbits/,Are rabbits soft and fuzzy? Most definitely. Are rabbits as cuddly as they look? Not necessarily.Is a rabbit more like a cat 
https://rabbit.org/bonding-what-to-expect-what-to-do/,"Circling & chasingBe sure they are in a SMALL, neutral area such as a bathroom or penned area. Stop the chasing. Place them s"
https://rabbit.org/what-to-feed-your-rabbit/,"What kind of food is best for rabbits? Rabbits need a balanced diet of hay, fresh greens, a little fruit, and a few pellets.L"
https://rabbit.org/a-rabbit-in-the-house-now-what/,Set your rabbit up for success; structure his environment so he will succeed.You probably will need a cage or a pen! The cage
https://rabbit.org/why-to-keep-your-rabbit-indoors/,The House Rabbit Society recommends your companion rabbit be housed indoors. A hutch rabbit cannot possibly receive as much a
https://rabbit.org/looking-past-the-pink-eyes/,"New Zealand rabbits have long been used in laboratories because of their sensitive eyes and skin, for food because of their s"
https://rabbit.org/right-person/,Are you the right kind of person to Live with a rabbit? Rabbits make wonderful companions for the right people.Basic facts If
https://rabbit.org/rabbit-supply-list/,What do I need for my house rabbit?Will your rabbit have free run of your house 24/7 or will they have some sort of a safe pl
https://rabbit.org/link-to-our-easter-message/,Help us spread our Easter message! You can do this by linking to us with one of our special Easter banners.If you’d like to u
https://rabbit.org/faq-aggression/,"People are often shocked the first time they see a rabbit display anger. Bunnies, after all, are supposed to be timid and swe"
https://rabbit.org/faq-children-and-rabbits/,"Children & rabbits are natural companions-right? The answer could be yes, no, or “maybe so” depending on many factors.Are you"
https://rabbit.org/faq-classroom-rabbits/,"If you have, or are considering getting, a classroom rabbit, the House Rabbit Society asks that you take some time to conside"
https://rabbit.org/faq-disabled-rabbits/,"What we typically do is use diapers (huggies #1 or some other brand of size 1) to keep the bun dry. I pull the diaper, still "
https://rabbit.org/faq-handling/,The safest initial approach with rabbits is to begin by stroking the top of the head. Do not offer your hand for a bunny to s
https://rabbit.org/faq-outdoor-and-indoor-hazards-to-companion-rabbits/,"A “house rabbit,” allowed freedom of the home and yard, enjoys a lifestyle that is sociable, stimulating, and comfortable. Ho"
https://rabbit.org/faq-bonding-multiple-rabbits/,"Before attempting an introduction, the rabbits should be spayed or neutered, and you should wait for a full two weeks after t"
https://rabbit.org/faq-pet-loss-support-and-grief/,Learning to Love Again – an article by Amy Berg on opening one’s heart after a rabbit has died Pet Loss Support for your Rabb
https://rabbit.org/faq-medical-concerns/,"Rabbits are prey animals, and as such, can hide their symptoms when sick. It’s up to you, then, to watch them carefully, and "
https://rabbit.org/faq-medicating-your-rabbit/,Rabbits are very sensitive creatures and they stress very easily. Your veterinarian or a veterinary technician will probably 
https://rabbit.org/faq-should-i-get-a-second-rabbit/,"Over the years, HRS volunteers have found few generalizations that can safely be applied to all rabbits. The more rabbits we "
https://rabbit.org/faq-orphaned-baby-bunnies/,Wild baby bunnies are most often not orphaned! Many people mean well when they contact HRS after discovering an “abandoned” n
https://rabbit.org/faq-rabbits-outdoors/,"The pleasures of being outdoors include fresh air, sunshine, and freedom to run, chew and dig. For a prey animal such as a ra"
https://rabbit.org/faq-rabbit-proofing/,Rabbit proofing your home involves three things: 1) Preventing destruction of your property; 2) Protecting your rabbit from h
https://rabbit.org/faq-how-to-rescue-a-rabbit-running-loose/,"Walking through the park one afternoon, you spot a rabbit. His lop-ears, or angora fur, or black and white spots, tell you th"
https://rabbit.org/faq-shy-rabbits/,One of the most common misconceptions people have about rabbits is that they like to be held and cuddled. This is probably be
https://rabbit.org/faq-sources-of-house-rabbit-information-and-support/,This is the most complete and up-to-date resource for house rabbit information. It is stocked by many major bookstores in the
https://rabbit.org/faq-toys/,"Toys are important because they provide:If you find your rabbit ingesting plastic or cardboard toys, switch to a different ty"
https://rabbit.org/faq-training/,Certain words used in this article need to be explained in order to increase communication between reader and writer:It is ea
https://rabbit.org/faq-treat-foods/,"That cute little whiskered face is so hard to ignore, especially when your bun sits up and looks so deserving of that special"
https://rabbit.org/?p=4077,proposed to improve opportunities for adoption for animals previously used in laboratories. Here’s what you can do to help. [
https://rabbit.org/faq-warm-weather-concerns/,It is especially important to remember to keep an eye on your rabbit during the summer months. Rabbits do not tolerate heat w
https://rabbit.org/brendas-homemade-bunny-biscuits-3/,"Mix pureed carrot, banana and honey in a medium bowl. Add pellet powder and whole wheat flour. Mix until blended. Knead in yo"
https://rabbit.org/equal-hopportunity/,Equal Hoppertunity is throwing down a thought-provoking challenge for you: “Forget everything you know about rabbits.”But wha
https://rabbit.org/rabbit-fever/,"Coming into watching the film Rabbit Fever, I had very little foreknowledge of what the movie was about. I knew it had to do "
https://rabbit.org/the-tale-of-tiny-tim/,"It had been about two years since we adopted Tiny Tim, our little Holland Lop. He had been found abandoned in an alley with a"
https://rabbit.org/abscess-resources/,There are a number of articles on using penicillin G Procain/penicillin G benzathine for facial abscesses.The article is loca
https://rabbit.org/rabbits-and-exotic-diseases/,"Two recent incidents in the media have bought attention to the issue that rabbits, like many other animals, can be susceptibl"
https://rabbit.org/the-hrs-rabbit-health-database-project/,The purpose of this database is to improve the quality of care for all rabbits by sharing accumulated information. When you c
https://rabbit.org/the-rabbit-liver/,A brief review will be given describing the anatomy and function of the rabbit liver. A discussion of diagnosis of liver dise
https://rabbit.org/myxomatosis/,"In June 2010, we had three confirmed cases of Myxomatosis (Myxo) in San Gabriel, California. All three rabbits died.What is M"
https://rabbit.org/the-facts-about-poinsettia-toxicity/,"The myth still persists that Poinsettia (Euphorbia pulcherrima) plants are toxic. However, extensive testing has shown that e"
https://rabbit.org/thymomas-in-rabbits/,"Thymomas are tumors that arise from the thymus, an organ that is part of the immune system and is found in the cranial medias"
https://rabbit.org/a-miracle-for-hopnoodle-a-tale-of-thymoma/,"Hopnoodle’s story, written in the spring of 2004, is an interesting journey with a rabbit diagnosed with thymoma, a tumor of "
https://rabbit.org/head-tilt-in-house-rabbits/,"Editor’s Note: This article is not meant to help the lay person diagnose and treat head tilt, and any rabbit showing signs of"
https://rabbit.org/bladder-stones-and-bladder-sludge-in-rabbits/,"Urinary bladder problems are seen in rabbits of all breeds, of all ages, and of both sexes. Historically, these problems have"
https://rabbit.org/buying-a-little-time-a-history-of-hrs-1988-2005/,"House Rabbit Society was founded by seven people at a dining room table in Alameda, California (the same table that’s on the "
https://rabbit.org/giftware-and-premiums/,Many of our local chapters produce unique gifts and items for sale to help raise money to rescue rabbits. Many chapters also 
https://rabbit.org/national-hrs-reprint-policy/,Documents on our website may be reprinted for nonprofit use as long as our reprint guidelines are followed. You don’t need to
https://rabbit.org/about-our-web-site/,"House Rabbit Society’s web site went online in November of 1994. Originally we were located at MIT’s CSAIL research group, an"
https://rabbit.org/life-with-an-aloof-rabbit/,I spent a long time wondering where I’d gone wrong. Not enough handling? Too much handling? Bad “breeding”? Maybe I just wasn
https://rabbit.org/amoxicillin-warning/,"Our warnings will be repetitious to many of you, but we have so many new members, who don’t have this important information. "
https://rabbit.org/a-childs-winter-triptych/,"The Mitten (G.P. Putnam’s Sons, NY, 1989) is one of those picture books that enables housebound rabbits and humans to enjoy w"
https://rabbit.org/bunnymoon-suite/,"I was starting a new full-time job that would take me away from the house. This would mean Jasmine, our fawn mini lop, would "
https://rabbit.org/caring-for-the-chronically-ill/,Your vet has just informed you that your rabbit will not recover from her present illness. You are faced with the decision of
https://rabbit.org/when-fido-met-thumper-dogs-and-rabbits-2/,"These guidelines are designed to allow Thumper and Fido to get accustomed to each other in a safe, positive environment. Beca"
https://rabbit.org/rabbit-on-the-moon-a-short-history-of-easter/,"Our friend the Easter Hare (or Bunny, as you prefer) and his cart of eggs are borne of those roots. To know how this myth bec"
https://rabbit.org/jb-the-geriatric-rabbit/,"JB came to us on February 29, 1992 as a rescue. He was abandoned with a young girl who did not know how to care for him and c"
https://rabbit.org/kingdoms-large-and-small/,"He bit me!” The voice on the phone complained. I was just standing in the doorway, when he came over and bit my ankle.”Did he"
https://rabbit.org/lap-rabbits/,I found this next to a delicately nibbled copy of the Winter 1994 HRJ. Perhaps it (or an edited version of it) would interest
https://rabbit.org/making-of-a-house-rabbit/,"As rabbits make the transition from hutch to home, some hop an easier path than others. Some are raised from the start with t"
https://rabbit.org/housing-update/,This update contains additional information that has been collected since the article “A Sense of Place and Space” was writte
https://rabbit.org/a-sense-of-place-and-space/,"Any architect will tell you that the shape, size, and location of your home, your neighborhood, your workplace all affect the"
https://rabbit.org/your-basic-rabbit-run/,"We are often asked, “Can house rabbits go outside? The answer is, “Of course they can, but it’s up to you to provide a safe e"
https://rabbit.org/rejection/,"Bunnymoon SuiteA Study of Rabbit Relationships House Rabbit Society is a nonprofit, tax-exempt charitable organization (Tax I"
https://rabbit.org/sara/,"Carol Allison and her husband, Gerry Upton, are volunteers for several animal welfare projects. An extension of their work is"
https://rabbit.org/pet-loss-support-for-your-rabbit/,Many of us who have rabbit companions have more than one. We have other rabbits or other house pets. Whenever we lose one of 
https://rabbit.org/guthrie/,"“Well, what do you think?” Mr. Gabler asked his wife, as he hammered the last nail into the outdoor run. For the past six mon"
https://rabbit.org/lops-are-mellow-and-other-dangerous-myths/,"As an adoption counselor I am often asked, “Which breeds are good with children?” Or people will say, “I have a small apartme"
https://rabbit.org/rabbits-on-the-road/,One of the most common reasons given by owners surrendering animals to shelters or returning rabbits to House Rabbit Society 
https://rabbit.org/cats-and-rabbits-2/,A cat who lives with a house rabbit might still stalk and chase a rabbit he met outdoors. The environmental cues would set th
https://rabbit.org/dont-call-me-kind/,Would you define a creditor as generous for granting you a loan at 20% interest? Generosity is giving without compensation. S
https://rabbit.org/willingly-useful/,"It seemed a beautiful line in the movie “City of Joy,” spoken by an Indian woman after assisting an American doctor with a ch"
https://rabbit.org/fly-strike/,"As disgusting as the subject is, we cannot ignore this eminent warm-weather danger. Flies can strike a healthy animal who has"
https://rabbit.org/thumper-and-me/,"In October 1990, a mail carrier on vacation was returning to her home in Madison, Wisconsin. For a lark, she and her friend s"
https://rabbit.org/to-fly-or-not-to-fly-2/,proposed to improve opportunities for adoption for animals previously used in laboratories. Here’s what you can do to help. [
https://rabbit.org/tools-of-the-trade/,"Fortunately we will never fully understand the depths of the rabbit psyche. The mysteries will remain. However, there are a f"
https://rabbit.org/who-wants-a-mean-rabbit/,"Photo of BunBun courtesy Chelsea PlaterSo you want a perfect animal. One who greets you at the door, who licks your hand, who"
https://rabbit.org/how-to-achieve-perfection/,"We don’t seem to expect perfection in humans, but for some reason, we expect it instantly in animals. The paradox is that whe"
https://rabbit.org/dealing-with-medical-emergencies/,Scene 1:You arrive home from work at 7:30 PM to find your rabbit lying unconscious on the living room floor. Next to her is a
https://rabbit.org/what-are-the-symptoms-of-enteritis/,"Regarding enteritis (Vol II, #3): Could you expand on what symptoms one would observe in this condition?Michael E. Bays Santa"
https://rabbit.org/will-they-ever-be-friends/,"The Places To BeThe Case for Rabbits in the Pluralno summary available […]Circling & chasing Be sure they are in a SMALL, neu"
https://rabbit.org/the-gift/,"Sam still expected to see Sundance waiting for him on the other side of the front door when he returned from work, her tail w"
https://rabbit.org/men-women-and-bunnies/,"While the man, calling from Virginia, wrote down the instructions for feeding his sick bunny, he commented, “This ‘fathering’"
https://rabbit.org/mr-b-of-berkeley/,"Mr. Bunny turned up late one night 3 years ago in north Berkeley. We could not find anyone who had lost a rabbit, or who want"
https://rabbit.org/rabbit-in-la-la-land/,"Hello, I’m Wabbit, and I own two lovely humans–Sotos and Helen. We all live in a comfortable apartment with a balcony which I"
https://rabbit.org/saying-yes-to-rabbits/,"I need help,” said the voice on the phone. “I want to keep Buster, but the only apartment I could find allows dogs but not ra"
https://rabbit.org/hands-on-therapy/,Boys and girls are socialized differently while growing up and make the transition into traditional roles of breadwinner/prof
https://rabbit.org/friendly-takeover/,Hasenpfeffer appeared at our back door on the Sunday before Mother’s Day in 1990. He apparently followed one of our two cats 
https://rabbit.org/reel-rabbits/,"When you saw the new pet rabbit in Fatal Attraction, did you say to yourself, “That bunny’s minutes are numbered”? Or did you"
https://rabbit.org/rick-fred-and-pj/,Rick’s interest in siamese cats switched to rabbits several years ago when he visited the House Rabbit Society in Alameda. A 
https://rabbit.org/when-teeth-turn-to-tusks/,"It’s a good thing people with crooked teeth aren’t disposed of, or many of us would have been “culled” as children. Our bunni"
https://rabbit.org/iowa-chateau/,"Although we encourage people to have their rabbits in the same house with them, certain situations, such as allergies, may ma"
https://rabbit.org/a-small-injury-takes-a-later-toll/,"When I first saw my baby French lop, I noticed a small wound on his left lower leg, and when I asked the breeder about it, sh"
https://rabbit.org/the-house-that-max-built/,"No pets. It says that in our lease, and the landlord verbally reinforced his policy at every opportunity. But, I thought, wha"
https://rabbit.org/importance-of-permanence/,"Naturally, we don’t want our beloved animals going into adoptive homes where they will be mentally or physically abused or ne"
https://rabbit.org/power-plays/,"Contrary to the general rule that dogs are a menace to rabbits, the following is a not-so-rare exception in many HRS househol"
https://rabbit.org/the-right-decision/,For almost three years we have taken Skeeter every seven days for (tooth) trimming and every eight weeks to our exotics veter
https://rabbit.org/whos-the-pet/,Holly is a very good rabbit; I am a very bad mother. She has gently helped me learn that fact in the two years we have shared
https://rabbit.org/cheerful-tearful-eye-problems/,"Your bun seems generally okay, but today she appears to have been crying. There may be thin white strings of mucus coming out"
https://rabbit.org/honorary-rabbit/,"In an earlier issue (HRJ Vol. I., No. 5), we covered basic rabbit vocabulary-the body language, actions, and vocalizations th"
https://rabbit.org/quality-of-life/,"Confusion exists in people’s minds when dealing with crippled, deformed, or less than “perfect” animals. Is the suffering on "
https://rabbit.org/rebel-with-paws/,"“I don’t understand it. Just this week, Fluffy has bitten the kids five times.” “I don’t understand it. Peanut used to be so "
https://rabbit.org/the-importance-of-record-keeping/,"Second, begin keeping your own records. No matter how experienced, caring, and wonderful your veterinarian is, no one loves y"
https://rabbit.org/a-special-rabbit/,"“I need a rabbit with a special personality,” the caller tells me, and goes on to describe the rabbit she lost. The rabbit be"
https://rabbit.org/lagomorphs-indoors/,"Dear Mrs. Blanc, Thank you very much for loaning me your copy of A Hare About the House. I thoroughly enjoyed it and, as you "
https://rabbit.org/how-cold-is-too-cold/,How cold is too cold outside? Buck & Darrell live inside and are house trained. But they love to play outdoors. At what tempe
https://rabbit.org/my-first-rescue/,She was my first rescue from the shelter–a Netherland dwarf rabbit I named Diamond. I had taken others before but only when t
https://rabbit.org/games-rabbits-play/,"In the years I have had rabbits (usually only one at a time), I have found a lot of enjoyment from their playing games with m"
https://rabbit.org/learning-to-love-again/,Somehow I knew it would take two rabbits to roam the rooms that Dorothy left behind when she died. Of course I knew I’d never
https://rabbit.org/red-urine-blood-or-plant-pigment/,"It can happen any time of the year, but it’s particularly during the winter holiday season that the House Rabbit Society rece"
https://rabbit.org/rabbit-repellent/,"My white lop rabbit has the run of the house, and sometimes he decides to chew on a piece of furniture that is really off lim"
https://rabbit.org/the-sheltering-spirit/,"Like rabbits, animal shelters suffer from public misconceptions. Inaccurate stereotypes of the filthy pound and evil dog-catc"
https://rabbit.org/the-trouble-with-ears/,"On Sunday I took Thumper his breakfast. Something just wasn’t right. He didn’t want any breakfast, and he appeared disoriente"
https://rabbit.org/overgrooming/,"I have a bonded pair of spayed females who have been living together for three years now, and the dominant bunny has started "
https://rabbit.org/what-is-pain/,"Once you live with a rabbit, you realize just how far off the mark are the generally accepted notions of them. Why would anyo"
https://rabbit.org/in-home-nature-show/,"Sarah, the resident guinea pig person at the humane society, made an astute observation about who she thought was the right t"
https://rabbit.org/avoiding-the-burn-out-blue/,Without my burnout protection program–I call it the Frances and Donna Plan–I’d have quit rescue work years ago. Long-time rea
https://rabbit.org/ideas-have-legs/,"If you’ve ever been the recipient of a bunny’s get-away kick, you have received a powerful message. You’d rather have bunny’s"
https://rabbit.org/letters/,"Answer by Carolynn Harvey, DVM: Even when rabbits make an apparently complete recovery from “snuffles,” they may still harbor"
https://rabbit.org/an-uplifting-experience/,"Rabbits can resist being lifted and carried in a number of ways. Reacting instinctively to a predator-like grasp, they may ru"
https://rabbit.org/bunnies-teaching-bunnies/,Rabbits do a wonderful job of educating each other. Nowhere is this more striking than in new relationships. To watch these e
https://rabbit.org/it-pays-to-know-a-good-radiologist/,"During the past several years, I’ve had some enlightening experiences involving x-rays. One instance involved my little Jerry"
https://rabbit.org/the-scuttlebutt-on-rabbits-and-deer/,"Early the other morning, I was backing out of the driveway when I saw a deer in our neighbors’ yard. As I put the car in gear"
https://rabbit.org/bunnies-keep-on-truckin/,Those of us who own rabbits who cower during even the shortest car rides might cringe at the vision of a rabbit who regularly
https://rabbit.org/living-with-rabbit-allergies/,The caller on the help line is in tears. “My doctor says I’m allergic to my rabbit and I have to get rid of her. I love her s
https://rabbit.org/harry-goes-to-the-chiropractor/,"Animal chiropractic is a relatively new profession, and it has great potential for dealing with many animal health problems.C"
https://rabbit.org/a-fosterers-allergy-experience/,"For anyone who suffers from allergies, the age-old dilemma is this: “Do I keep my animal companion and suffer, or do I follow"
https://rabbit.org/litterbox-encore/,A tenth-year update and review of the techniques that have been most useful in housetraining rabbits.The litterbox is the rab
https://rabbit.org/communication-gaps-and-bridges/,We received the following letters within a week of each other. The first is typical of many requests for advice and informati
https://rabbit.org/life-with-a-disabled-rabbit/,"Molly wasn’t always disabled. A member of our household for almost eight years, she hopped about our fenced yard, let herself"
https://rabbit.org/drawing-blood-from-rabbits/,"Drawing blood from a rabbit is a commonly performed diagnostic procedure, and it should be done safely and efficiently. The s"
https://rabbit.org/encephalitozoon-cuniculi/,This report has been made possible by the participation of our fosterers and HRS members who have been contributing to our he
https://rabbit.org/foot-problems/,Here are some of the suggestions on Kathy Anderson’s checklist for maintenance of rabbits with foot problems (sore hocks).by 
https://rabbit.org/to-a-long-life-geriatric-workups/,"Needless to say, when we learned that 6-year old Zoe’s liver enzymes were elevated, we were worried. I saw enough fatty liver"
https://rabbit.org/for-litter-diggers/,Roberta Glazier of New Jersey shares an idea for keeping litter in the box. Her mini-lop with huge back feet could kick the l
https://rabbit.org/the-unexpected-surrogate/,Many of us have always wanted to write a book all about our own house rabbit and illustrate it with wonderful drawings that s
https://rabbit.org/age-related-behavior/,"The stage of intense curiosity, hyperactivity and frantic chewing and digging occurs at the height of adolescence. This is al"
https://rabbit.org/digestibility-in-the-rabbit-diet/,"Rabbits have a very round-about, complicated way of getting their food digested, and they do not process all foods equally we"
https://rabbit.org/natural-nutrition-part-i-the-importance-of-fiber/,"For years, I have agonized over what to feed the dogs and cats in our family. Researching and analyzing “premium,” “prescript"
https://rabbit.org/law-office-rabbit/,"This is the story of how a small homeless rabbit took over our law office. As an apartment-dweller and attorney, I don’t have"
https://rabbit.org/lead/,Rick and Bea Jacobel write: “Lately I have been hearing a lot in the media about lead in our drinking water (at toxic levels)
https://rabbit.org/life-worthy/,I have mixed feelings about keeping those dear disabled rabbits alive when so many healthy ones are being euthanized in shelt
https://rabbit.org/a-rescuers-worst-nightmare/,"Rescue organizations structured like ours, with a national network of private foster homes instead of institutions, are at th"
https://rabbit.org/eliminating-problems/,I am writing for advice and ideas regarding our beautiful 4-year-old female Dutch rabbit named Chi (She is spayed). The veter
https://rabbit.org/daycare-children-and-rabbits/,We currently share our home with two rabbits. Biscuit and Muffin occupy a rather imposing “bun-dominium” in our family room. 
https://rabbit.org/kids-programs/,"Using input from HRS educators and parents across the country, House Rabbit Society has put together a collection of programs"
https://rabbit.org/mending-a-broken-bunny-bond/,"I met Suzanne, a graduate student in psychology, when she asked me to help her find a friend for her rabbit Toby. Toby visite"
https://rabbit.org/pellets-place-in-the-mature-rabbits-diet/,We try to keep our animal companions alive and well as long as possible. Our dogs and cats are switched to “senior” or “maint
https://rabbit.org/natural-nutrition-part-ii-pellets-and-veggies-2/,"In the first article in this series, we discussed the need rabbits have for indigestible fiber. But fiber, while important, i"
https://rabbit.org/togetherness/,"Maintaining a rabbit foster home requires the cooperation of every human living in that home. Upkeep is demanding, and schedu"
https://rabbit.org/are-two-rabbits-right-for-you-2/,"Because the notion of rabbits as indoor companions is still relatively new, many adopters are first-time house-rabbit people."
https://rabbit.org/beyond-petting/,"As someone whose life is filled with fur-covered creatures, no one could mistake me for the non-petting type. This is not a t"
https://rabbit.org/bladder-disease-and-bladder-stones-in-the-rabbit/,"An observant person can often detect bladder disease in their rabbit before he becomes lethargic, anorectic, or is in a life-"
https://rabbit.org/lowering-blood-calcium/,Although no direct scientific link between dietary calcium and an excess amount of calcium excreted in the urine has been pro
https://rabbit.org/what-are-rabbits-really-like/,"People who haven’t lived with rabbits often ask those who do if rabbits make “good pets,” and if so, if they are more like do"
https://rabbit.org/toxoplasmosis-from-rabbits/,I am concerned because I am pregnant and have read that feline litter box duties could lead to toxoplasmosis. No one seems to
https://rabbit.org/warehouse-with-a-viewpoint/,House Rabbit Society is a rabbit rescue organization. As much as we enjoy educating and sharing information through this publ
https://rabbit.org/more-than-just-a-chew-stick-2/,"As a House Rabbit Society fosterer, I often receive calls from people who are trying to find homes for their rabbits. Except "
https://rabbit.org/giving-is-receiving/,"I learned about giving in the slow human way. Because my mother was a skilled seamstress, I was a well-dressed child. It may "
https://rabbit.org/making-a-difference/,I began volunteering for the House Rabbit Society when I lived in Los Angeles. I helped clean litterboxes and cages every wee
https://rabbit.org/playing-for-keeps/,"At the House Rabbit Society, we take rabbits and rabbit care very seriously. We know our members feel the same way, which put"
https://rabbit.org/problems-with-vegetables/,"My two year old male rabbit has a problem with releasing unformed, not quite done, soft smelly blobs along with formed droppi"
https://rabbit.org/easter-bunny-poem-house-rabbit-journal-v3-issue-7/,"House Rabbit Journal Volume III, Number 7, Spring 1996Fly-Strike EmergencyDealing with Medical EmergenciesHelp us spread our "
https://rabbit.org/sluggish-motility-in-the-gastrointestinal-tract-2/,My rabbit hasn’t pooped in about three days. My friend says he has a hairball in his stomach and I should give him pineapple 
https://rabbit.org/the-places-to-be/,"preposition, n. A class of words that typically express a spatial or temporal relationship.Where do rabbits generally go to f"
https://rabbit.org/a-program-for-everybody/,Does your contribution to House Rabbit Society really pay for the things you intend? We’re glad you ask. We welcome the oppor
https://rabbit.org/escapes-from-the-jaws-of-death/,"Dawn, a beige and grey dwarf bunny, has escaped Death’s clutches at least three times. The first two times it was because the"
